seat_id,movie_id,theater_id,seat_number,status,showtime_id
15110,5,2,B10,1,20
15111,5,2,C1,0,20
15112,5,2,C2,0,20
15113,5,2,C3,1,20
15114,5,2,C4,1,20
15115,5,2,C5,0,20
15116,5,2,C6,0,20
15117,5,2,C7,1,20
15118,5,2,C8,0,20
15119,5,2,C9,0,20
15120,5,2,C10,1,20
15121,5,2,D1,0,20
15122,5,2,D2,0,20
15123,5,2,D3,0,20
15124,5,2,D4,1,20
15125,5,2,D5,0,20
15126,5,2,D6,1,20
15127,5,2,D7,0,20
15128,5,2,D8,0,20
15129,5,2,D9,1,20
15130,5,2,D10,0,20
15131,5,2,E1,1,20
15132,5,2,E2,0,20
15133,5,2,E3,1,20
15134,5,2,E4,0,20
15135,5,2,E5,0,20
15136,5,2,E6,0,20
15137,5,2,E7,1,20
15138,5,2,E8,1,20
15139,5,2,E9,0,20
15140,5,2,E10,0,20
15141,5,2,F1,1,20
15142,5,2,F2,1,20
15143,5,2,F3,0,20
15144,5,2,F4,0,20
15145,5,2,F5,1,20
15146,5,2,F6,1,20
15147,5,2,F7,1,20
15148,5,2,F8,1,20
15149,5,2,F9,1,20
15150,5,2,F10,1,20
15151,5,2,G1,1,20
15152,5,2,G2,1,20
15153,5,2,G3,0,20
15154,5,2,G4,0,20
15155,5,2,G5,0,20
15156,5,2,G6,0,20
15157,5,2,G7,0,20
15158,5,2,G8,0,20
15159,5,2,G9,0,20
15160,5,2,G10,0,20
15161,5,2,A1,0,21
15162,5,2,A2,0,21
15163,5,2,A3,1,21
15164,5,2,A4,1,21
15165,5,2,A5,0,21
15166,5,2,A6,0,21
15167,5,2,A7,0,21
15168,5,2,A8,1,21
15169,5,2,A9,1,21
15170,5,2,A10,0,21
15171,5,2,B1,1,21
15172,5,2,B2,0,21
15173,5,2,B3,0,21
15174,5,2,B4,1,21
15175,5,2,B5,0,21
15176,5,2,B6,1,21
15177,5,2,B7,0,21
15178,5,2,B8,1,21
15179,5,2,B9,1,21
15180,5,2,B10,1,21
15181,5,2,C1,0,21
15182,5,2,C2,0,21
15183,5,2,C3,1,21
15184,5,2,C4,1,21
15185,5,2,C5,0,21
15186,5,2,C6,1,21
15187,5,2,C7,0,21
15188,5,2,C8,1,21
15189,5,2,C9,1,21
15190,5,2,C10,1,21
15191,5,2,D1,1,21
15192,5,2,D2,0,21
15193,5,2,D3,0,21
15194,5,2,D4,0,21
15195,5,2,D5,0,21
15196,5,2,D6,0,21
15197,5,2,D7,1,21
15198,5,2,D8,0,21
15199,5,2,D9,0,21
15200,5,2,D10,0,21
15201,5,2,E1,1,21
15202,5,2,E2,0,21
15203,5,2,E3,0,21
15204,5,2,E4,1,21
15205,5,2,E5,0,21
15206,5,2,E6,0,21
15207,5,2,E7,0,21
15208,5,2,E8,1,21
15209,5,2,E9,1,21
15210,5,2,E10,0,21
15211,5,2,F1,1,21
15212,5,2,F2,0,21
15213,5,2,F3,1,21
15214,5,2,F4,1,21
15215,5,2,F5,1,21
15216,5,2,F6,0,21
15217,5,2,F7,0,21
15218,5,2,F8,1,21
15219,5,2,F9,0,21
15220,5,2,F10,0,21
15221,5,2,G1,0,21
15222,5,2,G2,1,21
15223,5,2,G3,1,21
15224,5,2,G4,0,21
15225,5,2,G5,1,21
15226,5,2,G6,1,21
15227,5,2,G7,1,21
15228,5,2,G8,1,21
15229,5,2,G9,0,21
15230,5,2,G10,1,21
15231,5,2,A1,1,22
15232,5,2,A2,0,22
15233,5,2,A3,0,22
15234,5,2,A4,1,22
15235,5,2,A5,0,22
15236,5,2,A6,0,22
15237,5,2,A7,0,22
15238,5,2,A8,1,22
15239,5,2,A9,0,22
15240,5,2,A10,0,22
15241,5,2,B1,1,22
15242,5,2,B2,1,22
15243,5,2,B3,0,22
15244,5,2,B4,0,22
15245,5,2,B5,0,22
15246,5,2,B6,0,22
15247,5,2,B7,0,22
15248,5,2,B8,1,22
15249,5,2,B9,1,22
15250,5,2,B10,0,22
15251,5,2,C1,1,22
15252,5,2,C2,1,22
15253,5,2,C3,1,22
15254,5,2,C4,1,22
15255,5,2,C5,0,22
15256,5,2,C6,0,22
15257,5,2,C7,0,22
15258,5,2,C8,1,22
15259,5,2,C9,0,22
15260,5,2,C10,1,22
15261,5,2,D1,1,22
15262,5,2,D2,1,22
15263,5,2,D3,0,22
15264,5,2,D4,0,22
15265,5,2,D5,0,22
15266,5,2,D6,1,22
15267,5,2,D7,1,22
15268,5,2,D8,0,22
15269,5,2,D9,0,22
15270,5,2,D10,1,22
15271,5,2,E1,0,22
15272,5,2,E2,1,22
15273,5,2,E3,1,22
15274,5,2,E4,1,22
15275,5,2,E5,1,22
15276,5,2,E6,1,22
15277,5,2,E7,1,22
15278,5,2,E8,0,22
15279,5,2,E9,1,22
15280,5,2,E10,0,22
15281,5,2,F1,1,22
15282,5,2,F2,1,22
15283,5,2,F3,1,22
15284,5,2,F4,0,22
15285,5,2,F5,0,22
15286,5,2,F6,1,22
15287,5,2,F7,0,22
15288,5,2,F8,1,22
15289,5,2,F9,1,22
15290,5,2,F10,1,22
15291,5,2,G1,0,22
15292,5,2,G2,1,22
15293,5,2,G3,0,22
15294,5,2,G4,1,22
15295,5,2,G5,1,22
15296,5,2,G6,0,22
15297,5,2,G7,0,22
15298,5,2,G8,0,22
15299,5,2,G9,1,22
15300,5,2,G10,1,22
15301,5,2,A1,0,23
15302,5,2,A2,1,23
15303,5,2,A3,0,23
15304,5,2,A4,1,23
15305,5,2,A5,1,23
15306,5,2,A6,1,23
15307,5,2,A7,0,23
15308,5,2,A8,1,23
15309,5,2,A9,0,23
15310,5,2,A10,0,23
15311,5,2,B1,1,23
15312,5,2,B2,0,23
15313,5,2,B3,1,23
15314,5,2,B4,1,23
15315,5,2,B5,0,23
15316,5,2,B6,0,23
15317,5,2,B7,1,23
15318,5,2,B8,1,23
15319,5,2,B9,0,23
15320,5,2,B10,0,23
15321,5,2,C1,1,23
15322,5,2,C2,0,23
15323,5,2,C3,1,23
15324,5,2,C4,0,23
15325,5,2,C5,0,23
15326,5,2,C6,1,23
15327,5,2,C7,1,23
15328,5,2,C8,1,23
15329,5,2,C9,1,23
15330,5,2,C10,1,23
15331,5,2,D1,0,23
15332,5,2,D2,1,23
15333,5,2,D3,1,23
15334,5,2,D4,1,23
15335,5,2,D5,1,23
15336,5,2,D6,1,23
15337,5,2,D7,0,23
15338,5,2,D8,1,23
15339,5,2,D9,0,23
15340,5,2,D10,1,23
15341,5,2,E1,0,23
15342,5,2,E2,1,23
15343,5,2,E3,0,23
15344,5,2,E4,1,23
15345,5,2,E5,0,23
15346,5,2,E6,0,23
15347,5,2,E7,0,23
15348,5,2,E8,0,23
15349,5,2,E9,1,23
15350,5,2,E10,1,23
15351,5,2,F1,1,23
15352,5,2,F2,1,23
15353,5,2,F3,0,23
15354,5,2,F4,0,23
15355,5,2,F5,1,23
15356,5,2,F6,0,23
15357,5,2,F7,0,23
15358,5,2,F8,1,23
15359,5,2,F9,1,23
15360,5,2,F10,1,23
15361,5,2,G1,1,23
15362,5,2,G2,0,23
15363,5,2,G3,1,23
15364,5,2,G4,1,23
15365,5,2,G5,1,23
15366,5,2,G6,0,23
15367,5,2,G7,1,23
15368,5,2,G8,1,23
15369,5,2,G9,1,23
15370,5,2,G10,1,23
15371,5,2,A1,0,24
15372,5,2,A2,1,24
15373,5,2,A3,1,24
15374,5,2,A4,1,24
15375,5,2,A5,1,24
15376,5,2,A6,0,24
15377,5,2,A7,1,24
15378,5,2,A8,1,24
15379,5,2,A9,0,24
15380,5,2,A10,0,24
15381,5,2,B1,1,24
15382,5,2,B2,0,24
15383,5,2,B3,0,24
15384,5,2,B4,1,24
15385,5,2,B5,1,24
15386,5,2,B6,1,24
15387,5,2,B7,0,24
15388,5,2,B8,0,24
15389,5,2,B9,1,24
15390,5,2,B10,0,24
15391,5,2,C1,1,24
15392,5,2,C2,0,24
15393,5,2,C3,1,24
15394,5,2,C4,0,24
15395,5,2,C5,1,24
15396,5,2,C6,1,24
15397,5,2,C7,1,24
15398,5,2,C8,0,24
15399,5,2,C9,0,24
15400,5,2,C10,0,24
15401,5,2,D1,1,24
15402,5,2,D2,0,24
15403,5,2,D3,0,24
15404,5,2,D4,1,24
15405,5,2,D5,0,24
15406,5,2,D6,1,24
15407,5,2,D7,1,24
15408,5,2,D8,1,24
15409,5,2,D9,1,24
15410,5,2,D10,0,24
15411,5,2,E1,1,24
15412,5,2,E2,1,24
15413,5,2,E3,0,24
15414,5,2,E4,1,24
15415,5,2,E5,0,24
15416,5,2,E6,1,24
15417,5,2,E7,0,24
15418,5,2,E8,1,24
15419,5,2,E9,0,24
15420,5,2,E10,0,24
15421,5,2,F1,0,24
15422,5,2,F2,0,24
15423,5,2,F3,1,24
15424,5,2,F4,0,24
15425,5,2,F5,0,24
15426,5,2,F6,1,24
15427,5,2,F7,1,24
15428,5,2,F8,0,24
15429,5,2,F9,0,24
15430,5,2,F10,1,24
15431,5,2,G1,1,24
15432,5,2,G2,1,24
15433,5,2,G3,1,24
15434,5,2,G4,1,24
15435,5,2,G5,0,24
15436,5,2,G6,1,24
15437,5,2,G7,0,24
15438,5,2,G8,0,24
15439,5,2,G9,1,24
15440,5,2,G10,0,24
15441,5,2,A1,0,25
15442,5,2,A2,0,25
15443,5,2,A3,1,25
15444,5,2,A4,1,25
15445,5,2,A5,0,25
15446,5,2,A6,0,25
15447,5,2,A7,1,25
15448,5,2,A8,0,25
15449,5,2,A9,0,25
15450,5,2,A10,0,25
15451,5,2,B1,0,25
15452,5,2,B2,1,25
15453,5,2,B3,1,25
15454,5,2,B4,0,25
15455,5,2,B5,1,25
15456,5,2,B6,0,25
15457,5,2,B7,1,25
15458,5,2,B8,1,25
15459,5,2,B9,0,25
15460,5,2,B10,0,25
15461,5,2,C1,0,25
15462,5,2,C2,0,25
15463,5,2,C3,0,25
15464,5,2,C4,0,25
15465,5,2,C5,0,25
15466,5,2,C6,1,25
15467,5,2,C7,1,25
15468,5,2,C8,0,25
15469,5,2,C9,1,25
15470,5,2,C10,1,25
15471,5,2,D1,1,25
15472,5,2,D2,0,25
15473,5,2,D3,1,25
15474,5,2,D4,0,25
15475,5,2,D5,1,25
15476,5,2,D6,0,25
15477,5,2,D7,0,25
15478,5,2,D8,1,25
15479,5,2,D9,0,25
15480,5,2,D10,0,25
15481,5,2,E1,1,25
15482,5,2,E2,1,25
15483,5,2,E3,0,25
15484,5,2,E4,0,25
15485,5,2,E5,1,25
15486,5,2,E6,0,25
15487,5,2,E7,0,25
15488,5,2,E8,0,25
15489,5,2,E9,1,25
15490,5,2,E10,1,25
15491,5,2,F1,0,25
15492,5,2,F2,0,25
15493,5,2,F3,1,25
15494,5,2,F4,0,25
15495,5,2,F5,0,25
15496,5,2,F6,1,25
15497,5,2,F7,0,25
15498,5,2,F8,0,25
15499,5,2,F9,0,25
15500,5,2,F10,0,25
15501,5,2,G1,0,25
15502,5,2,G2,1,25
15503,5,2,G3,0,25
15504,5,2,G4,0,25
15505,5,2,G5,0,25
15506,5,2,G6,0,25
15507,5,2,G7,0,25
15508,5,2,G8,0,25
15509,5,2,G9,0,25
15510,5,2,G10,0,25
15511,5,2,A1,0,26
15512,5,2,A2,1,26
15513,5,2,A3,0,26
15514,5,2,A4,1,26
15515,5,2,A5,0,26
15516,5,2,A6,1,26
15517,5,2,A7,1,26
15518,5,2,A8,1,26
15519,5,2,A9,0,26
15520,5,2,A10,0,26
15521,5,2,B1,1,26
15522,5,2,B2,1,26
15523,5,2,B3,0,26
15524,5,2,B4,1,26
15525,5,2,B5,1,26
15526,5,2,B6,0,26
15527,5,2,B7,1,26
15528,5,2,B8,1,26
15529,5,2,B9,0,26
15530,5,2,B10,1,26
15531,5,2,C1,0,26
15532,5,2,C2,0,26
15533,5,2,C3,0,26
15534,5,2,C4,1,26
15535,5,2,C5,0,26
15536,5,2,C6,1,26
15537,5,2,C7,0,26
15538,5,2,C8,0,26
15539,5,2,C9,0,26
15540,5,2,C10,0,26
15541,5,2,D1,1,26
15542,5,2,D2,0,26
15543,5,2,D3,0,26
15544,5,2,D4,0,26
15545,5,2,D5,0,26
15546,5,2,D6,0,26
15547,5,2,D7,0,26
15548,5,2,D8,1,26
15549,5,2,D9,0,26
15550,5,2,D10,1,26
15551,5,2,E1,1,26
15552,5,2,E2,1,26
15553,5,2,E3,0,26
15554,5,2,E4,1,26
15555,5,2,E5,0,26
15556,5,2,E6,1,26
15557,5,2,E7,0,26
15558,5,2,E8,0,26
15559,5,2,E9,0,26
15560,5,2,E10,0,26
15561,5,2,F1,1,26
15562,5,2,F2,0,26
15563,5,2,F3,1,26
15564,5,2,F4,1,26
15565,5,2,F5,1,26
15566,5,2,F6,1,26
15567,5,2,F7,1,26
15568,5,2,F8,1,26
15569,5,2,F9,0,26
15570,5,2,F10,0,26
15571,5,2,G1,0,26
15572,5,2,G2,1,26
15573,5,2,G3,0,26
15574,5,2,G4,0,26
15575,5,2,G5,1,26
15576,5,2,G6,0,26
15577,5,2,G7,0,26
15578,5,2,G8,0,26
15579,5,2,G9,1,26
15580,5,2,G10,1,26
15581,5,2,A1,1,27
15582,5,2,A2,0,27
15583,5,2,A3,0,27
15584,5,2,A4,1,27
15585,5,2,A5,0,27
15586,5,2,A6,0,27
15587,5,2,A7,1,27
15588,5,2,A8,1,27
15589,5,2,A9,0,27
15590,5,2,A10,1,27
15591,5,2,B1,0,27
15592,5,2,B2,1,27
15593,5,2,B3,0,27
15594,5,2,B4,1,27
15595,5,2,B5,1,27
15596,5,2,B6,0,27
15597,5,2,B7,1,27
15598,5,2,B8,1,27
15599,5,2,B9,1,27
15600,5,2,B10,1,27
15601,5,2,C1,0,27
15602,5,2,C2,1,27
15603,5,2,C3,1,27
15604,5,2,C4,1,27
15605,5,2,C5,0,27
15606,5,2,C6,0,27
15607,5,2,C7,1,27
15608,5,2,C8,0,27
15609,5,2,C9,0,27
15610,5,2,C10,1,27
15611,5,2,D1,1,27
15612,5,2,D2,1,27
15613,5,2,D3,1,27
15614,5,2,D4,0,27
15615,5,2,D5,1,27
15616,5,2,D6,0,27
15617,5,2,D7,0,27
15618,5,2,D8,1,27
15619,5,2,D9,1,27
15620,5,2,D10,1,27
15621,5,2,E1,1,27
15622,5,2,E2,1,27
15623,5,2,E3,0,27
15624,5,2,E4,0,27
15625,5,2,E5,1,27
15626,5,2,E6,0,27
15627,5,2,E7,1,27
15628,5,2,E8,0,27
15629,5,2,E9,0,27
15630,5,2,E10,1,27
15631,5,2,F1,0,27
15632,5,2,F2,0,27
15633,5,2,F3,0,27
15634,5,2,F4,1,27
15635,5,2,F5,0,27
15636,5,2,F6,1,27
15637,5,2,F7,1,27
15638,5,2,F8,1,27
15639,5,2,F9,1,27
15640,5,2,F10,1,27
15641,5,2,G1,1,27
15642,5,2,G2,0,27
15643,5,2,G3,0,27
15644,5,2,G4,0,27
15645,5,2,G5,0,27
15646,5,2,G6,0,27
15647,5,2,G7,1,27
15648,5,2,G8,1,27
15649,5,2,G9,0,27
15650,5,2,G10,1,27
15651,5,2,A1,0,28
15652,5,2,A2,0,28
15653,5,2,A3,0,28
15654,5,2,A4,1,28
15655,5,2,A5,0,28
15656,5,2,A6,1,28
15657,5,2,A7,1,28
15658,5,2,A8,0,28
15659,5,2,A9,1,28
15660,5,2,A10,0,28
15661,5,2,B1,0,28
15662,5,2,B2,0,28
15663,5,2,B3,0,28
15664,5,2,B4,1,28
15665,5,2,B5,1,28
15666,5,2,B6,0,28
15667,5,2,B7,0,28
15668,5,2,B8,1,28
15669,5,2,B9,0,28
15670,5,2,B10,1,28
15671,5,2,C1,0,28
15672,5,2,C2,1,28
15673,5,2,C3,1,28
15674,5,2,C4,1,28
15675,5,2,C5,1,28
15676,5,2,C6,1,28
15677,5,2,C7,0,28
15678,5,2,C8,1,28
15679,5,2,C9,0,28
15680,5,2,C10,0,28
15681,5,2,D1,1,28
15682,5,2,D2,0,28
15683,5,2,D3,0,28
15684,5,2,D4,1,28
15685,5,2,D5,1,28
15686,5,2,D6,0,28
15687,5,2,D7,1,28
15688,5,2,D8,1,28
15689,5,2,D9,1,28
15690,5,2,D10,1,28
15691,5,2,E1,0,28
15692,5,2,E2,1,28
15693,5,2,E3,0,28
15694,5,2,E4,0,28
15695,5,2,E5,1,28
15696,5,2,E6,0,28
15697,5,2,E7,1,28
15698,5,2,E8,1,28
15699,5,2,E9,0,28
15700,5,2,E10,1,28
15701,5,2,F1,1,28
15702,5,2,F2,0,28
15703,5,2,F3,0,28
15704,5,2,F4,0,28
15705,5,2,F5,1,28
15706,5,2,F6,1,28
15707,5,2,F7,1,28
15708,5,2,F8,0,28
15709,5,2,F9,0,28
15710,5,2,F10,0,28
15711,5,2,G1,1,28
15712,5,2,G2,1,28
15713,5,2,G3,0,28
15714,5,2,G4,0,28
15715,5,2,G5,0,28
15716,5,2,G6,0,28
15717,5,2,G7,0,28
15718,5,2,G8,1,28
15719,5,2,G9,1,28
15720,5,2,G10,1,28
15721,5,2,A1,0,29
15722,5,2,A2,1,29
15723,5,2,A3,0,29
15724,5,2,A4,0,29
15725,5,2,A5,0,29
15726,5,2,A6,1,29
15727,5,2,A7,1,29
15728,5,2,A8,1,29
15729,5,2,A9,0,29
15730,5,2,A10,0,29
15731,5,2,B1,0,29
15732,5,2,B2,0,29
15733,5,2,B3,0,29
15734,5,2,B4,0,29
15735,5,2,B5,1,29
15736,5,2,B6,1,29
15737,5,2,B7,0,29
15738,5,2,B8,1,29
15739,5,2,B9,0,29
15740,5,2,B10,0,29
15741,5,2,C1,0,29
15742,5,2,C2,0,29
15743,5,2,C3,1,29
15744,5,2,C4,1,29
15745,5,2,C5,0,29
15746,5,2,C6,1,29
15747,5,2,C7,0,29
15748,5,2,C8,0,29
15749,5,2,C9,1,29
15750,5,2,C10,0,29
15751,5,2,D1,1,29
15752,5,2,D2,0,29
15753,5,2,D3,0,29
15754,5,2,D4,1,29
15755,5,2,D5,0,29
15756,5,2,D6,1,29
15757,5,2,D7,0,29
15758,5,2,D8,1,29
15759,5,2,D9,1,29
15760,5,2,D10,0,29
15761,5,2,E1,0,29
15762,5,2,E2,1,29
15763,5,2,E3,0,29
15764,5,2,E4,1,29
15765,5,2,E5,1,29
15766,5,2,E6,1,29
15767,5,2,E7,0,29
15768,5,2,E8,1,29
15769,5,2,E9,0,29
15770,5,2,E10,1,29
15771,5,2,F1,1,29
15772,5,2,F2,0,29
15773,5,2,F3,1,29
15774,5,2,F4,1,29
15775,5,2,F5,1,29
15776,5,2,F6,1,29
15777,5,2,F7,1,29
15778,5,2,F8,0,29
15779,5,2,F9,0,29
15780,5,2,F10,0,29
15781,5,2,G1,1,29
15782,5,2,G2,0,29
15783,5,2,G3,0,29
15784,5,2,G4,0,29
15785,5,2,G5,0,29
15786,5,2,G6,0,29
15787,5,2,G7,0,29
15788,5,2,G8,0,29
15789,5,2,G9,0,29
15790,5,2,G10,1,29
15791,5,2,A1,0,30
15792,5,2,A2,0,30
15793,5,2,A3,1,30
15794,5,2,A4,0,30
15795,5,2,A5,1,30
15796,5,2,A6,0,30
15797,5,2,A7,0,30
15798,5,2,A8,0,30
15799,5,2,A9,1,30
15800,5,2,A10,0,30
15801,5,2,B1,0,30
15802,5,2,B2,1,30
15803,5,2,B3,1,30
15804,5,2,B4,0,30
15805,5,2,B5,1,30
15806,5,2,B6,1,30
15807,5,2,B7,0,30
15808,5,2,B8,1,30
15809,5,2,B9,1,30
15810,5,2,B10,1,30
15811,5,2,C1,1,30
15812,5,2,C2,0,30
15813,5,2,C3,1,30
15814,5,2,C4,0,30
15815,5,2,C5,0,30
15816,5,2,C6,0,30
15817,5,2,C7,0,30
15818,5,2,C8,1,30
15819,5,2,C9,1,30
15820,5,2,C10,1,30
15821,5,2,D1,1,30
15822,5,2,D2,1,30
15823,5,2,D3,1,30
15824,5,2,D4,0,30
15825,5,2,D5,0,30
15826,5,2,D6,1,30
15827,5,2,D7,0,30
15828,5,2,D8,0,30
15829,5,2,D9,0,30
15830,5,2,D10,0,30
15831,5,2,E1,1,30
15832,5,2,E2,1,30
15833,5,2,E3,1,30
15834,5,2,E4,0,30
15835,5,2,E5,0,30
15836,5,2,E6,0,30
15837,5,2,E7,1,30
15838,5,2,E8,0,30
15839,5,2,E9,1,30
15840,5,2,E10,1,30
15841,5,2,F1,1,30
15842,5,2,F2,1,30
15843,5,2,F3,1,30
15844,5,2,F4,0,30
15845,5,2,F5,0,30
15846,5,2,F6,1,30
15847,5,2,F7,0,30
15848,5,2,F8,0,30
15849,5,2,F9,0,30
15850,5,2,F10,0,30
15851,5,2,G1,0,30
15852,5,2,G2,1,30
15853,5,2,G3,0,30
15854,5,2,G4,1,30
15855,5,2,G5,1,30
15856,5,2,G6,1,30
15857,5,2,G7,1,30
15858,5,2,G8,1,30
15859,5,2,G9,0,30
15860,5,2,G10,0,30
15861,5,2,A1,1,31
15862,5,2,A2,0,31
15863,5,2,A3,1,31
15864,5,2,A4,1,31
15865,5,2,A5,1,31
15866,5,2,A6,0,31
15867,5,2,A7,1,31
15868,5,2,A8,0,31
15869,5,2,A9,0,31
15870,5,2,A10,1,31
15871,5,2,B1,1,31
15872,5,2,B2,0,31
15873,5,2,B3,0,31
15874,5,2,B4,0,31
15875,5,2,B5,0,31
15876,5,2,B6,1,31
15877,5,2,B7,0,31
15878,5,2,B8,1,31
15879,5,2,B9,0,31
15880,5,2,B10,1,31
15881,5,2,C1,0,31
15882,5,2,C2,0,31
15883,5,2,C3,1,31
15884,5,2,C4,1,31
15885,5,2,C5,1,31
15886,5,2,C6,1,31
15887,5,2,C7,0,31
15888,5,2,C8,0,31
15889,5,2,C9,0,31
15890,5,2,C10,0,31
15891,5,2,D1,1,31
15892,5,2,D2,0,31
15893,5,2,D3,0,31
15894,5,2,D4,1,31
15895,5,2,D5,0,31
15896,5,2,D6,0,31
15897,5,2,D7,1,31
15898,5,2,D8,0,31
15899,5,2,D9,1,31
15900,5,2,D10,0,31
15901,5,2,E1,1,31
15902,5,2,E2,1,31
15903,5,2,E3,0,31
15904,5,2,E4,0,31
15905,5,2,E5,1,31
15906,5,2,E6,1,31
15907,5,2,E7,1,31
15908,5,2,E8,1,31
15909,5,2,E9,1,31
15910,5,2,E10,1,31
15911,5,2,F1,0,31
15912,5,2,F2,1,31
15913,5,2,F3,1,31
15914,5,2,F4,0,31
15915,5,2,F5,1,31
15916,5,2,F6,0,31
15917,5,2,F7,0,31
15918,5,2,F8,1,31
15919,5,2,F9,0,31
15920,5,2,F10,0,31
15921,5,2,G1,0,31
15922,5,2,G2,1,31
15923,5,2,G3,0,31
15924,5,2,G4,1,31
15925,5,2,G5,0,31
15926,5,2,G6,1,31
15927,5,2,G7,0,31
15928,5,2,G8,1,31
15929,5,2,G9,0,31
15930,5,2,G10,1,31
15931,5,2,A1,1,32
15932,5,2,A2,0,32
15933,5,2,A3,0,32
15934,5,2,A4,0,32
15935,5,2,A5,1,32
15936,5,2,A6,0,32
15937,5,2,A7,0,32
15938,5,2,A8,1,32
15939,5,2,A9,0,32
15940,5,2,A10,1,32
15941,5,2,B1,0,32
15942,5,2,B2,1,32
15943,5,2,B3,0,32
15944,5,2,B4,1,32
15945,5,2,B5,0,32
15946,5,2,B6,1,32
15947,5,2,B7,0,32
15948,5,2,B8,1,32
15949,5,2,B9,1,32
15950,5,2,B10,1,32
15951,5,2,C1,0,32
15952,5,2,C2,1,32
15953,5,2,C3,0,32
15954,5,2,C4,0,32
15955,5,2,C5,0,32
15956,5,2,C6,1,32
15957,5,2,C7,1,32
15958,5,2,C8,0,32
15959,5,2,C9,1,32
15960,5,2,C10,0,32
15961,5,2,D1,0,32
15962,5,2,D2,0,32
15963,5,2,D3,0,32
15964,5,2,D4,0,32
15965,5,2,D5,1,32
15966,5,2,D6,0,32
15967,5,2,D7,1,32
15968,5,2,D8,1,32
15969,5,2,D9,1,32
15970,5,2,D10,1,32
15971,5,2,E1,1,32
15972,5,2,E2,0,32
15973,5,2,E3,0,32
15974,5,2,E4,0,32
15975,5,2,E5,1,32
15976,5,2,E6,0,32
15977,5,2,E7,1,32
15978,5,2,E8,1,32
15979,5,2,E9,1,32
15980,5,2,E10,0,32
15981,5,2,F1,1,32
15982,5,2,F2,1,32
15983,5,2,F3,0,32
15984,5,2,F4,1,32
15985,5,2,F5,0,32
15986,5,2,F6,1,32
15987,5,2,F7,1,32
15988,5,2,F8,0,32
15989,5,2,F9,0,32
15990,5,2,F10,1,32
15991,5,2,G1,1,32
15992,5,2,G2,1,32
15993,5,2,G3,1,32
15994,5,2,G4,0,32
15995,5,2,G5,1,32
15996,5,2,G6,0,32
15997,5,2,G7,1,32
15998,5,2,G8,1,32
15999,5,2,G9,1,32
16000,5,2,G10,0,32
16001,1,3,A1,1,1
16002,1,3,A2,1,1
16003,1,3,A3,1,1
16004,1,3,A4,1,1
16005,1,3,A5,0,1
16006,1,3,A6,0,1
16007,1,3,A7,1,1
16008,1,3,A8,0,1
16009,1,3,A9,0,1
16010,1,3,A10,1,1
16011,1,3,B1,0,1
16012,1,3,B2,1,1
16013,1,3,B3,0,1
16014,1,3,B4,1,1
16015,1,3,B5,1,1
16016,1,3,B6,0,1
16017,1,3,B7,1,1
16018,1,3,B8,1,1
16019,1,3,B9,0,1
16020,1,3,B10,1,1
16021,1,3,C1,0,1
16022,1,3,C2,0,1
16023,1,3,C3,0,1
16024,1,3,C4,0,1
16025,1,3,C5,0,1
16026,1,3,C6,0,1
16027,1,3,C7,0,1
16028,1,3,C8,1,1
16029,1,3,C9,1,1
16030,1,3,C10,0,1
16031,1,3,D1,1,1
16032,1,3,D2,0,1
16033,1,3,D3,1,1
16034,1,3,D4,1,1
16035,1,3,D5,0,1
16036,1,3,D6,0,1
16037,1,3,D7,0,1
16038,1,3,D8,1,1
16039,1,3,D9,0,1
16040,1,3,D10,1,1
16041,1,3,A1,0,2
16042,1,3,A2,1,2
16043,1,3,A3,0,2
16044,1,3,A4,1,2
16045,1,3,A5,1,2
16046,1,3,A6,0,2
16047,1,3,A7,1,2
16048,1,3,A8,0,2
16049,1,3,A9,0,2
16050,1,3,A10,0,2
16051,1,3,B1,1,2
16052,1,3,B2,0,2
16053,1,3,B3,0,2
16054,1,3,B4,0,2
16055,1,3,B5,0,2
16056,1,3,B6,1,2
16057,1,3,B7,1,2
16058,1,3,B8,1,2
16059,1,3,B9,0,2
16060,1,3,B10,0,2
16061,1,3,C1,0,2
16062,1,3,C2,0,2
16063,1,3,C3,0,2
16064,1,3,C4,0,2
16065,1,3,C5,0,2
16066,1,3,C6,1,2
16067,1,3,C7,0,2
16068,1,3,C8,0,2
16069,1,3,C9,0,2
16070,1,3,C10,1,2
16071,1,3,D1,1,2
16072,1,3,D2,1,2
16073,1,3,D3,0,2
16074,1,3,D4,1,2
16075,1,3,D5,0,2
16076,1,3,D6,1,2
16077,1,3,D7,0,2
16078,1,3,D8,1,2
16079,1,3,D9,0,2
16080,1,3,D10,0,2
16081,1,3,A1,0,3
16082,1,3,A2,1,3
16083,1,3,A3,0,3
16084,1,3,A4,1,3
16085,1,3,A5,0,3
16086,1,3,A6,1,3
16087,1,3,A7,0,3
16088,1,3,A8,0,3
16089,1,3,A9,1,3
16090,1,3,A10,0,3
16091,1,3,B1,0,3
16092,1,3,B2,1,3
16093,1,3,B3,1,3
16094,1,3,B4,0,3
16095,1,3,B5,0,3
16096,1,3,B6,1,3
16097,1,3,B7,0,3
16098,1,3,B8,0,3
16099,1,3,B9,1,3
16100,1,3,B10,0,3
16101,1,3,C1,0,3
16102,1,3,C2,1,3
16103,1,3,C3,0,3
16104,1,3,C4,1,3
16105,1,3,C5,0,3
16106,1,3,C6,1,3
16107,1,3,C7,0,3
